frame;id;AccelerationEgo;VelocityEgo;XPosition;YPosition;YawAngle
5990;1; 4.087889; -2.596439; 2.151298; 4.587208; -0.544070
6000;0;-2.636149; 2.704080; -4.531416; 1.562628; 3.582999
6000;1; 4.113037; -2.556624; 2.135114; 4.607511; -0.557857
6010;0;-2.582569; 2.646808; -4.554153; 1.577265; 3.597533
6010;1; 4.139355; -2.516448; 2.119258; 4.627567; -0.571201
6020;0;-3.602734; 2.589552; -4.576433; 1.591553; 3.611990
6020;1; 4.166829; -2.475900; 2.103728; 4.647367; -0.584104
6030;0;-3.497574; 2.543067; -4.598256; 1.605493; 3.626370
6030;1; 4.195438; -2.434970; 2.088522; 4.666906; -0.596569
6040;0;-3.491351; 2.495780; -4.619609; 1.619305; 3.640566
6040;1; 4.225151; -2.393648; 2.073638; 4.686178; -0.608600
6050;0;-3.476220; 2.448865; -4.640491; 1.632974; 3.654547
6050;1; 4.264703; -2.351922; 2.059075; 4.705174; -0.620200
6060;0;-3.461998; 2.402198; -4.660901; 1.646506; 3.668318
6060;1; 4.308362; -2.309708; 2.044830; 4.723889; -0.631372
6070;0;-1.093274; 2.355809; -4.680838; 1.659907; 3.681879
6070;1; 4.352979; -2.266974; 2.030904; 4.742315; -0.642121
6080;0;-1.194943; 2.326577; -4.700301; 1.673180; 3.695231
6080;1; 4.398272; -2.223711; 2.017294; 4.760445; -0.652452
6090;0;-0.436915; 2.301505; -4.719665; 1.686077; 3.708195
6090;1; 4.444154; -2.179914; 2.004001; 4.778272; -0.662371
6100;0;-0.006488; 2.253230; -4.738956; 1.698629; 3.720812
6100;1; 4.490519; -2.135577; 1.991025; 4.795788; -0.671883
6110;0;-0.015197; 2.204999; -4.757936; 1.710772; 3.733298
6110;1; 4.537255; -2.090694; 1.978364; 4.812986; -0.680996
6120;0;-0.003072; 2.156867; -4.776626; 1.722472; 3.745646
6120;1; 4.584241; -2.045263; 1.966017; 4.829858; -0.689714
6130;0;-1.635615; 2.108770; -4.795023; 1.733731; 3.757865
6130;1; 4.631353; -1.999280; 1.953984; 4.846396; -0.698044
6140;0;-1.084441; 2.084671; -4.813120; 1.744557; 3.769953
6140;1; 4.678463; -1.952745; 1.942264; 4.862594; -0.705994
6150;0;-1.070858; 2.059232; -4.831155; 1.755012; 3.781681
6150;1; 4.725441; -1.905658; 1.930856; 4.878442; -0.713570
6160;0;-0.415340; 2.032904; -4.849086; 1.765138; 3.793068
6160;1; 4.772160; -1.858020; 1.919759; 4.893934; -0.720780
6170;0;-0.015235; 1.984234; -4.866901; 1.774930; 3.804112
6170;1; 4.818499; -1.809834; 1.908972; 4.909062; -0.727629
6180;0;-0.019078; 1.935690; -4.884371; 1.784338; 3.815028
6180;1; 4.864343; -1.761106; 1.898493; 4.923819; -0.734127
6190;0;-1.654464; 1.887316; -4.901515; 1.793326; 3.825809
6190;1; 4.909591; -1.711842; 1.888322; 4.938196; -0.740281
6200;0;-1.102364; 1.863052; -4.918329; 1.801897; 3.836463
6200;1; 4.954157; -1.662047; 1.878456; 4.952185; -0.746099
6210;0;-1.091721; 1.837473; -4.935057; 1.810101; 3.846761
6210;1; 4.997972; -1.611733; 1.868895; 4.965780; -0.751587
6220;0;-0.398216; 1.811107; -4.951657; 1.817979; 3.856719
6220;1; 5.040990; -1.560908; 1.859638; 4.978974; -0.756756
6230;0;-1.201189; 1.762400; -4.968120; 1.825527; 3.866338
6230;1; 5.083187; -1.509583; 1.850681; 4.991758; -0.761612
6240;0;-0.088905; 1.708688; -4.984213; 1.832711; 3.875831
6240;1; 5.124565; -1.457770; 1.842025; 5.004125; -0.766163
6250;0;-1.678561; 1.660332; -4.999861; 1.839574; 3.885248
6250;1; 5.165152; -1.405482; 1.833668; 5.016069; -0.770419
6260;0;-1.110274; 1.636586; -5.015157; 1.846032; 3.894520
6260;1; 5.205001; -1.352732; 1.825607; 5.027583; -0.774387
6270;0;-0.050921; 1.611431; -5.030346; 1.852126; 3.903436
6270;1; 5.244195; -1.299532; 1.817843; 5.038660; -0.778076
6280;0;-3.724647; 1.580874; -5.045389; 1.857903; 3.912014
6280;1; 5.282843; -1.245896; 1.810373; 5.049294; -0.781494
6290;0;-2.385326; 1.535960; -5.060201; 1.863429; 3.920300
6290;1; 5.321083; -1.191837; 1.803196; 5.059478; -0.784650
6300;0;-1.655534; 1.478194; -5.074521; 1.868984; 3.928431
6300;1; 5.359079; -1.137368; 1.796312; 5.069208; -0.787551
6310;0;-1.217146; 1.451506; -5.088301; 1.874332; 3.936451
6310;1; 5.397019; -1.082501; 1.789720; 5.078476; -0.790208
6320;0;-0.099906; 1.426012; -5.101939; 1.879303; 3.944097
6320;1; 5.435114; -1.027247; 1.783420; 5.087279; -0.792628
6330;0;-2.514370; 1.395048; -5.115420; 1.883950; 3.951412
6330;1; 5.473594; -0.971616; 1.777410; 5.095610; -0.794820
6340;0;-2.301533; 1.337363; -5.128659; 1.888349; 3.958442
6340;1; 5.512705; -0.915618; 1.771693; 5.103466; -0.796793
6350;0;-0.369236; 1.279065; -5.141348; 1.892572; 3.965431
6350;1; 5.552695; -0.859260; 1.766268; 5.110842; -0.798556
6360;0;-1.203056; 1.247239; -5.153489; 1.896596; 3.972359
6360;1; 5.593812; -0.802549; 1.761137; 5.117734; -0.800118
6370;0;-0.108441; 1.221043; -5.165386; 1.900343; 3.978974
6370;1; 5.636280; -0.745491; 1.756301; 5.124139; -0.801489
6380;0;-3.716023; 1.190583; -5.177106; 1.903767; 3.985244
6380;1; 5.680275; -0.688088; 1.751765; 5.130055; -0.802678
6390;0;-3.393605; 1.145225; -5.188578; 1.906952; 3.991227
6390;1; 5.725885; -0.630344; 1.747530; 5.135478; -0.803696
6400;0;-3.415627; 1.098013; -5.199561; 1.910199; 3.997062
6400;1; 5.773056; -0.572260; 1.743602; 5.140408; -0.804553
6410;0;-0.049973; 1.051555; -5.210045; 1.913460; 4.002701
6410;1; 5.821501; -0.513838; 1.739985; 5.144843; -0.805261
6420;0;-1.311380; 1.015469; -5.220035; 1.916743; 4.008151
6420;1; 5.870589; -0.455081; 1.736688; 5.148784; -0.805831
6430;0;-1.265948; 0.987733; -5.229726; 1.919777; 4.013285
6430;1; 5.919185; -0.395994; 1.733718; 5.152232; -0.806277
6440;0;-3.742993; 0.961005; -5.239227; 1.922477; 4.018081
6440;1; 5.965452; -0.336587; 1.731086; 5.155190; -0.806612
6450;0;-3.339264; 0.915935; -5.248539; 1.924852; 4.022555
6450;1; 6.006621; -0.276877; 1.728802; 5.157663; -0.806850
6460;0;-3.372120; 0.868465; -5.257363; 1.927309; 4.026908
6460;1; 5.942889; -0.216893; 1.726880; 5.159656; -0.807008
6470;0;-0.019389; 0.821944; -5.265687; 1.929785; 4.031073
6470;1; 5.855910; -0.157474; 1.725337; 5.161180; -0.807103
6480;0;-1.404093; 0.785185; -5.273515; 1.932292; 4.035059
6480;1; 5.877660; -0.098824; 1.724209; 5.162279; -0.807141
6490;0;-0.308269; 0.756736; -5.281036; 1.934548; 4.038740
6490;1; 5.898906; -0.040206; 1.723518; 5.162986; -0.807141
6500;0;-3.596500; 0.724988; -5.288357; 1.936462; 4.042093
6500;1; 0.000000; 0.000000; 1.723268; 5.163300; -0.807141
6510;0;-3.300155; 0.679190; -5.295413; 1.938126; 4.045186
6510;1; 0.204999; 0.000000; 1.723268; 5.163300; -0.807107
6520;0;-3.322431; 0.631770; -5.301980; 1.939860; 4.048157
6520;1; 0.005016; 0.002054; 1.723268; 5.163300; -0.807041
6530;0;-3.304702; 0.585268; -5.308047; 1.941621; 4.050952
6530;1; -5.943382; 0.002104; 1.723283; 5.163286; -0.807041
6540;0;-1.349249; 0.539297; -5.313618; 1.943416; 4.053577
6540;1; 0.000000; 0.000000; 1.723298; 5.163272; -0.807041
6550;0;-1.539941; 0.505729; -5.318692; 1.945242; 4.056033
6550;1; 0.115759; 0.000000; 1.723298; 5.163272; -0.807077
6560;0;-0.436505; 0.477346; -5.323530; 1.946716; 4.058137
6560;1; -0.004089; 0.001160; 1.723298; 5.163272; -0.807149
6570;0;-3.500585; 0.445268; -5.328169; 1.947841; 4.059941
6570;1; -5.943081; 0.001119; 1.723307; 5.163264; -0.807149
6580;0;-3.226903; 0.398935; -5.332537; 1.948704; 4.061501
6580;1; 0.000000; 0.000000; 1.723315; 5.163257; -0.807149
6590;0;-3.582008; 0.351266; -5.336417; 1.949634; 4.062956
6590;1; 0.115468; 0.000000; 1.723315; 5.163257; -0.807186
6600;0;-3.543316; 0.310923; -5.339797; 1.950589; 4.064247
6600;1; -0.005038; 0.001157; 1.723315; 5.163257; -0.807258
6610;0;-0.313006; 0.272309; -5.342721; 1.951647; 4.065304
6610;1; -5.943075; 0.001106; 1.723323; 5.163249; -0.807258
6620;0;-0.986607; 0.238900; -5.345186; 1.952803; 4.066113
6620;1; 0.000000; 0.000000; 1.723332; 5.163241; -0.807258
6630;0;-3.936289; 0.212838; -5.347365; 1.953782; 4.066553
6630;1; 0.115233; 0.000000; 1.723332; 5.163241; -0.807295
6640;0;-5.970915; 0.180419; -5.349368; 1.954504; 4.066590
6640;1; -0.004775; 0.001154; 1.723332; 5.163241; -0.807367
6650;0;-5.960040; -0.184757; -5.350938; 1.955393; 4.066590
6650;1; -5.943077; 0.001107; 1.723340; 5.163233; -0.807367
6660;0;-5.938173; -0.206761; -5.352167; 1.956772; 4.066590
6660;1; 0.000000; 0.000000; 1.723348; 5.163226; -0.807367
6670;0;-5.911821; -0.184806; -5.353053; 1.958640; 4.066569
6670;1; 0.115619; 0.000000; 1.723348; 5.163226; -0.807403
6680;0;-5.933344; 0.179186; -5.354281; 1.960022; 4.066568
6680;1; -0.004689; 0.001158; 1.723348; 5.163226; -0.807476
6690;0;-5.953643; 0.192634; -5.355837; 1.960910; 4.066568
6690;1; -5.943077; 0.001111; 1.723357; 5.163218; -0.807476
6700;0;-5.983630; 0.179175; -5.357723; 1.961304; 4.066568
6700;1; 0.000000; 0.000000; 1.723365; 5.163210; -0.807476
6710;0;-5.963372; -0.183655; -5.359278; 1.962194; 4.066547
6710;1; 0.115272; 0.000000; 1.723365; 5.163210; -0.807512
6720;0;-5.941466; -0.206109; -5.360489; 1.963575; 4.066502
6720;1; -0.004895; 0.001155; 1.723365; 5.163210; -0.807585
6730;0;-5.908401; -0.183706; -5.361358; 1.965444; 4.066435
6730;1; -5.943076; 0.001106; 1.723373; 5.163203; -0.807585
6740;0;-5.931431; 0.177700; -5.362568; 1.966826; 4.066389
6740;1; 0.000000; 0.000000; 1.723381; 5.163195; -0.807585
6750;0;-5.953385; 0.190913; -5.364106; 1.967716; 4.066368
6750;1; 0.115512; 0.000000; 1.723381; 5.163195; -0.807621
6760;0;-5.981672; 0.177686; -5.365974; 1.968111; 4.066367
6760;1; -0.004693; 0.001157; 1.723381; 5.163195; -0.807693
6770;0;-5.960498; -0.182561; -5.367511; 1.969003; 4.066345
6770;1; -5.943077; 0.001110; 1.723390; 5.163187; -0.807693
6780;0;-5.938523; -0.205436; -5.368704; 1.970384; 4.066299
6780;1; 0.000000; 0.000000; 1.723398; 5.163180; -0.807693
6790;0;-5.910017; -0.182614; -5.369555; 1.972254; 4.066232
6790;1; 0.115379; 0.000000; 1.723398; 5.163180; -0.807730
6800;0;-5.932063; 0.176219; -5.370747; 1.973638; 4.066187
6800;1; -0.004840; 0.001156; 1.723398; 5.163180; -0.807802
6810;0;-5.952952; 0.189212; -5.372267; 1.974528; 4.066164
6810;1; -5.943076; 0.001107; 1.723407; 5.163172; -0.807802
6820;0;-5.982272; 0.176207; -5.374117; 1.974925; 4.066163
6820;1; 0.000000; 0.000000; 1.723415; 5.163164; -0.807802
6830;0;-5.961738; -0.181474; -5.375637; 1.975817; 4.066141
6830;1; 0.115434; 0.000000; 1.723415; 5.163164; -0.807839
6840;0;-5.939842; -0.204789; -5.376812; 1.977200; 4.066094
6840;1; -0.004754; 0.001156; 1.723415; 5.163164; -0.807911
6850;0;-5.908277; -0.181528; -5.377645; 1.979071; 4.066027
6850;1; -5.943077; 0.001109; 1.723423; 5.163156; -0.807911
6860;0;-5.930967; 0.174743; -5.378819; 1.980455; 4.065980
6860;1; 0.000000; 0.000000; 1.723431; 5.163149; -0.807911
6870;0;-5.952563; 0.187501; -5.380322; 1.981347; 4.065957
6870;1; 0.115425; 0.000000; 1.723431; 5.163149; -0.807947
6880;0;-5.981247; 0.174731; -5.382154; 1.981745; 4.065955
6880;1; -0.004793; 0.001156; 1.723431; 5.163149; -0.808020
6890;0;-5.960271; -0.180401; -5.383656; 1.982639; 4.065933
6890;1; -5.943077; 0.001108; 1.723440; 5.163141; -0.808020
6900;0;-5.938304; -0.204147; -5.384813; 1.984023; 4.065886
6900;1; 0.000000; 0.000000; 1.723448; 5.163134; -0.808020
6910;0;-5.908830; -0.180457; -5.385628; 1.985894; 4.065818
6910;1; 0.115413; 0.000000; 1.723448; 5.163134; -0.808056
6920;0;-5.931096; 0.173272; -5.386784; 1.987280; 4.065771
6920;1; -0.004784; 0.001156; 1.723448; 5.163134; -0.808129
6930;0;-5.952218; 0.185799; -5.388269; 1.988173; 4.065747
6930;1; -5.943077; 0.001108; 1.723456; 5.163126; -0.808129
6940;0;-5.981251; 0.173263; -5.390084; 1.988572; 4.065745
6940;1; 0.000000; 0.000000; 1.723464; 5.163118; -0.808129
6950;0;-3.705432; -0.179337; -5.391568; 1.989467; 4.065721
6950;1; 0.115431; 0.000000; 1.723464; 5.163118; -0.808165
6960;0;-5.936752; -0.191364; -5.392707; 1.990851; 4.065674
6960;1; -0.004779; 0.001156; 1.723464; 5.163118; -0.808237
6970;0;-5.916086; -0.173139; -5.393623; 1.992531; 4.065674
6970;1; -5.943077; 0.001109; 1.723473; 5.163110; -0.808237
6980;0;-5.938340; 0.173195; -5.394879; 1.993724; 4.065674
6980;1; 0.000000; 0.000000; 1.723481; 5.163103; -0.808237
6990;0;-5.959704; 0.192561; -5.396463; 1.994423; 4.065697
6990;1; 0.115415; 0.000000; 1.723481; 5.163103; -0.808274
7000;0;-5.989385; 0.173161; -5.398378; 1.994628; 4.065742
7000;1; -0.004788; 0.001156; 1.723481; 5.163103; -0.808346
7010;0;-5.968341; -0.171896; -5.399961; 1.995329; 4.065765
7010;1; -5.943077; 0.001108; 1.723490; 5.163095; -0.808346
7020;0;-5.946178; -0.190417; -5.401200; 1.996521; 4.065765
7020;1; 0.000000; 0.000000; 1.723498; 5.163087; -0.808346
7030;0;-5.916278; -0.171927; -5.402095; 1.998202; 4.065765
7030;1; 0.115425; 0.000000; 1.723498; 5.163087; -0.808382
7040;0;-5.938784; 0.171601; -5.403333; 1.999395; 4.065786
7040;1; -0.004779; 0.001156; 1.723498; 5.163087; -0.808455
7050;0;-5.960108; 0.190789; -5.404899; 2.000096; 4.065831
7050;1; -5.943077; 0.001109; 1.723506; 5.163080; -0.808455
7060;0;-5.988509; 0.171570; -5.406796; 2.000301; 4.065896
7060;1; 0.000000; 0.000000; 1.723514; 5.163072; -0.808455
7070;0;-5.967802; -0.170693; -5.408362; 2.001004; 4.065941
7070;1; 0.115420; 0.000000; 1.723514; 5.163072; -0.808491
7080;0;-5.945971; -0.189687; -5.409583; 2.002197; 4.065961
7080;1; -0.004786; 0.001156; 1.723514; 5.163072; -0.808564
7090;0;-5.915472; -0.170723; -5.410460; 2.003878; 4.065961
7090;1; -5.943077; 0.001108; 1.723523; 5.163064; -0.808564
7100;0;-5.937807; 0.170009; -5.411680; 2.005073; 4.065961
7100;1; 0.000000; 0.000000; 1.723531; 5.163057; -0.808564
7110;0;-5.959147; 0.189003; -5.413229; 2.005774; 4.065985
7110;1; 0.115422; 0.000000; 1.723531; 5.163057; -0.808600
7120;0;-5.988395; 0.169977; -5.415107; 2.005981; 4.066030
7120;1; -0.004782; 0.001156; 1.723531; 5.163057; -0.808673
7130;0;-5.967471; -0.169496; -5.416655; 2.006685; 4.066054
7130;1; -5.943077; 0.001108; 1.723539; 5.163049; -0.808673
7140;0;-5.945419; -0.188968; -5.417858; 2.007878; 4.066054
7140;1; 0.000000; 0.000000; 1.723548; 5.163041; -0.808673
7150;0;-5.915340; -0.169530; -5.418718; 2.009561; 4.066054
7150;1; 0.115422; 0.000000; 1.723548; 5.163041; -0.808709
7160;0;-5.937810; 0.168425; -5.419920; 2.010757; 4.066075
7160;1; -0.004784; 0.001156; 1.723548; 5.163041; -0.808781
7170;0;-5.959142; 0.187231; -5.421451; 2.011459; 4.066120
7170;1; -5.943077; 0.001108; 1.723556; 5.163033; -0.808781
7180;0;-5.987790; 0.168395; -5.423311; 2.011667; 4.066186
7180;1; 0.000000; 0.000000; 1.723564; 5.163026; -0.808781
7190;0;-5.967009; -0.168315; -5.424841; 2.012372; 4.066230
7190;1; 0.115421; 0.000000; 1.723564; 5.163026; -0.808818
7200;0;-5.945108; -0.188268; -5.426026; 2.013567; 4.066251
7200;1; -0.004783; 0.001156; 1.723564; 5.163026; -0.808890
7210;0;-5.914770; -0.168348; -5.426869; 2.015250; 4.066251
7210;1; -5.943077; 0.001108; 1.723573; 5.163018; -0.808890
7220;0;-5.937126; 0.166842; -5.428053; 2.016447; 4.066251
7220;1; 0.000000; 0.000000; 1.723581; 5.163010; -0.808890
7230;0;-5.958457; 0.185448; -5.429565; 2.017151; 4.066275
7230;1; 0.115422; 0.000000; 1.723581; 5.163010; -0.808926
7240;0;-5.987488; 0.166812; -5.431408; 2.017360; 4.066319
7240;1; -0.004783; 0.001156; 1.723581; 5.163010; -0.808999
7250;0;-5.966618; -0.167139; -5.432920; 2.018065; 4.066343
7250;1; -5.943077; 0.001108; 1.723589; 5.163002; -0.808999
7260;0;-5.944619; -0.187577; -5.434087; 2.019261; 4.066343
7260;1; 0.000000; 0.000000; 1.723597; 5.162995; -0.808999
7270;0;-5.914485; -0.167176; -5.434912; 2.020946; 4.066343
7270;1; 0.115421; 0.000000; 1.723597; 5.162995; -0.809035
7280;0;-5.936934; 0.165267; -5.436078; 2.022144; 4.066364
7280;1; -0.004783; 0.001156; 1.723597; 5.162995; -0.809108
7290;0;-5.958266; 0.183677; -5.437573; 2.022849; 4.066409
7290;1; -5.943077; 0.001108; 1.723606; 5.162987; -0.809108
7300;0;-5.987014; 0.165239; -5.439398; 2.023059; 4.066475
7300;1; 0.000000; 0.000000; 1.723614; 5.162980; -0.809108
7310;0;-5.966202; -0.165980; -5.440891; 2.023765; 4.066519
7310;1; 0.115422; 0.000000; 1.723614; 5.162980; -0.809144
7320;0;-5.944270; -0.186907; -5.442041; 2.024962; 4.066540
7320;1; -0.004783; 0.001156; 1.723614; 5.162980; -0.809217
7330;0;-5.914015; -0.166017; -5.442848; 2.026648; 4.066540
7330;1; -5.943077; 0.001108; 1.723622; 5.162972; -0.809217
7340;0;-5.936380; 0.163693; -5.443997; 2.027847; 4.066540
7340;1; 0.000000; 0.000000; 1.723630; 5.162964; -0.809217
7350;0;-5.957708; 0.181896; -5.445473; 2.028553; 4.066564
7350;1; 0.115422; 0.000000; 1.723630; 5.162964; -0.809253
7360;0;-5.986622; 0.163666; -5.447280; 2.028764; 4.066609
7360;1; -0.004783; 0.001156; 1.723630; 5.162964; -0.809325
7370;0;-5.965777; -0.164827; -5.448756; 2.029472; 4.066632
7370;1; -5.943077; 0.001108; 1.723639; 5.162956; -0.809325
7380;0;-5.943804; -0.186245; -5.449888; 2.030670; 4.066632
7380;1; 0.000000; 0.000000; 1.723647; 5.162949; -0.809325
7390;0;-5.913666; -0.164868; -5.450677; 2.032357; 4.066632
7390;1; 0.115422; 0.000000; 1.723647; 5.162949; -0.809362
7400;0;-5.936103; 0.162128; -5.451808; 2.033557; 4.066653
7400;1; -0.004783; 0.001156; 1.723647; 5.162949; -0.809434
7410;0;-5.957432; 0.180126; -5.453267; 2.034264; 4.066698
7410;1; -5.943077; 0.001108; 1.723656; 5.162941; -0.809434
7420;0;-5.986211; 0.162103; -5.455055; 2.034476; 4.066764
7420;1; 0.000000; 0.000000; 1.723664; 5.162933; -0.809434
7430;0;-5.965387; -0.163691; -5.456513; 2.035185; 4.066809
7430;1; 0.115422; 0.000000; 1.723664; 5.162933; -0.809470
7440;0;-5.943443; -0.185604; -5.457627; 2.036384; 4.066829
7440;1; -0.004783; 0.001156; 1.723664; 5.162933; -0.809543
7450;0;-5.913238; -0.163732; -5.458399; 2.038072; 4.066829
7450;1; -5.943077; 0.001108; 1.723672; 5.162925; -0.809543
7460;0;-5.935606; 0.160564; -5.459512; 2.039273; 4.066829
7460;1; 0.000000; 0.000000; 1.723680; 5.162918; -0.809543
7470;0;-5.956931; 0.178347; -5.460953; 2.039981; 4.066853
7470;1; 0.115422; 0.000000; 1.723680; 5.162918; -0.809579
7480;0;-5.985776; 0.160539; -5.462724; 2.040194; 4.066898
7480;1; -0.004783; 0.001156; 1.723680; 5.162918; -0.809652
7490;0;-5.964943; -0.162562; -5.464164; 2.040904; 4.066922
7490;1; -5.943077; 0.001108; 1.723689; 5.162910; -0.809652
7500;0;-5.942984; -0.184973; -5.465260; 2.042104; 4.066922
7500;1; 0.000000; 0.000000; 1.723697; 5.162902; -0.809652
7510;0;-5.912863; -0.162607; -5.466014; 2.043793; 4.066922
7510;1; 0.115422; 0.000000; 1.723697; 5.162902; -0.809688
7520;0;-5.935292; 0.159009; -5.467109; 2.044996; 4.066943
7520;1; -0.004783; 0.001156; 1.723697; 5.162902; -0.809760
7530;0;-5.956617; 0.176578; -5.468532; 2.045705; 4.066987
7530;1; -5.943077; 0.001108; 1.723705; 5.162895; -0.809760
7540;0;-5.985394; 0.158987; -5.470285; 2.045919; 4.067053
7540;1; 0.000000; 0.000000; 1.723713; 5.162887; -0.809760
7550;0;-5.964566; -0.161451; -5.471707; 2.046630; 4.067098
7550;1; 0.115422; 0.000000; 1.723713; 5.162887; -0.809797
7560;0;-5.942620; -0.184362; -5.472785; 2.047831; 4.067118
7560;1; -0.004783; 0.001156; 1.723713; 5.162887; -0.809869
7570;0;-5.912452; -0.161495; -5.473521; 2.049521; 4.067118
7570;1; -5.943077; 0.001108; 1.723722; 5.162879; -0.809869
7580;0;-5.934819; 0.157456; -5.474599; 2.050725; 4.067118
7580;1; 0.000000; 0.000000; 1.723730; 5.162872; -0.809869
7590;0;-5.956142; 0.174801; -5.476004; 2.051435; 4.067142
7590;1; 0.115422; 0.000000; 1.723730; 5.162872; -0.809905
7600;0;-5.984940; 0.157434; -5.477739; 2.051650; 4.067187
7600;1; -0.004783; 0.001156; 1.723730; 5.162872; -0.809978
7610;0;-5.964114; -0.160346; -5.479143; 2.052362; 4.067211
7610;1; -5.943077; 0.001108; 1.723739; 5.162864; -0.809978
7620;0;-5.942162; -0.183761; -5.480203; 2.053565; 4.067211
7620;1; 0.000000; 0.000000; 1.723747; 5.162856; -0.809978
7630;0;-5.912066; -0.160394; -5.480922; 2.055256; 4.067211
7630;1; 0.115422; 0.000000; 1.723747; 5.162856; -0.810014
7640;0;-5.934490; 0.155912; -5.481981; 2.056460; 4.067232
7640;1; -0.004783; 0.001156; 1.723747; 5.162856; -0.810087
7650;0;-5.955812; 0.173034; -5.483369; 2.057171; 4.067276
7650;1; -5.943077; 0.001108; 1.723755; 5.162848; -0.810087
7660;0;-5.984572; 0.155892; -5.485085; 2.057388; 4.067342
7660;1; 0.000000; 0.000000; 1.723763; 5.162841; -0.810087
7670;0;-5.963744; -0.159260; -5.486472; 2.058101; 4.067387
7670;1; 0.115422; 0.000000; 1.723763; 5.162841; -0.810123
7680;0;-5.941798; -0.183182; -5.487515; 2.059304; 4.067408
7680;1; -0.004783; 0.001156; 1.723763; 5.162841; -0.810196
7690;0;-5.911662; -0.159308; -5.488215; 2.060997; 4.067408
7690;1; -5.943077; 0.001108; 1.723772; 5.162833; -0.810196
7700;0;-5.934028; 0.154370; -5.489257; 2.062202; 4.067408
7700;1; 0.000000; 0.000000; 1.723780; 5.162825; -0.810196
7710;0;-5.955348; 0.171259; -5.490627; 2.062915; 4.067431
7710;1; 0.115422; 0.000000; 1.723780; 5.162825; -0.810232
7720;0;-5.984109; 0.154350; -5.492325; 2.063132; 4.067476
7720;1; -0.004783; 0.001156; 1.723780; 5.162825; -0.810304
7730;0;-5.963287; -0.158181; -5.493694; 2.063846; 4.067500
7730;1; -5.943077; 0.001108; 1.723788; 5.162817; -0.810304
7740;0;-5.941341; -0.182612; -5.494719; 2.065051; 4.067500
7740;1; 0.000000; 0.000000; 1.723796; 5.162810; -0.810304
7750;0;-5.911272; -0.158233; -5.495402; 2.066744; 4.067500
7750;1; 0.115422; 0.000000; 1.723796; 5.162810; -0.810341
7760;0;-5.933692; 0.152838; -5.496426; 2.067951; 4.067521
7760;1; -0.004783; 0.001156; 1.723796; 5.162810; -0.810413
7770;0;-5.955010; 0.169494; -5.497777; 2.068664; 4.067566
7770;1; -5.943077; 0.001108; 1.723805; 5.162802; -0.810413
7780;0;-5.983748; 0.152821; -5.499458; 2.068883; 4.067631
7780;1; 0.000000; 0.000000; 1.723813; 5.162794; -0.810413
7790;0;-5.962921; -0.157120; -5.500809; 2.069598; 4.067676
7790;1; 0.115422; 0.000000; 1.723813; 5.162794; -0.810449
7800;0;-5.940977; -0.182064; -5.501816; 2.070804; 4.067697
7800;1; -0.004783; 0.001156; 1.723813; 5.162794; -0.810522
7810;0;-5.910872; -0.157173; -5.502481; 2.072498; 4.067697
7810;1; -5.943077; 0.001108; 1.723821; 5.162787; -0.810522
7820;0;-5.933235; 0.151308; -5.503487; 2.073706; 4.067697
7820;1; 0.000000; 0.000000; 1.723830; 5.162779; -0.810522
7830;0;-5.954552; 0.167721; -5.504821; 2.074420; 4.067720
7830;1; 0.115422; 0.000000; 1.723830; 5.162779; -0.810558
7840;0;-5.983281; 0.151291; -5.506484; 2.074640; 4.067765
7840;1; -0.004783; 0.001156; 1.723830; 5.162779; -0.810631
7850;0;-5.962462; -0.156068; -5.507816; 2.075356; 4.067789
7850;1; -5.943077; 0.001108; 1.723838; 5.162771; -0.810631
7860;0;-5.940520; -0.181526; -5.508806; 2.076563; 4.067789
7860;1; 0.000000; 0.000000; 1.723846; 5.162764; -0.810631
7870;0;-5.910480; -0.156124; -5.509454; 2.078259; 4.067789
7870;1; 0.115422; 0.000000; 1.723846; 5.162764; -0.810667
7880;0;-5.932896; 0.149788; -5.510442; 2.079468; 4.067810
7880;1; -0.004783; 0.001156; 1.723846; 5.162764; -0.810740
7890;0;-5.954211; 0.165958; -5.511758; 2.080183; 4.067855
7890;1; -5.943077; 0.001108; 1.723855; 5.162756; -0.810740
7900;0;-5.982923; 0.149773; -5.513403; 2.080404; 4.067921
7900;1; 0.000000; 0.000000; 1.723863; 5.162748; -0.810740
7910;0;-5.962098; -0.155035; -5.514717; 2.081121; 4.067965
7910;1; 0.115422; 0.000000; 1.723863; 5.162748; -0.810776
7920;0;-5.940156; -0.181010; -5.515689; 2.082329; 4.067986
7920;1; -0.004783; 0.001156; 1.723863; 5.162748; -0.810848
7930;0;-5.910081; -0.155091; -5.516319; 2.084026; 4.067986
7930;1; -5.943077; 0.001108; 1.723871; 5.162740; -0.810848
7940;0;-5.932441; 0.148270; -5.517290; 2.085236; 4.067986
7940;1; 0.000000; 0.000000; 1.723879; 5.162733; -0.810848
7950;0;-5.953756; 0.164187; -5.518588; 2.085952; 4.068010
7950;1; 0.115422; 0.000000; 1.723879; 5.162733; -0.810885
7960;0;-5.982454; 0.148256; -5.520214; 2.086174; 4.068054
7960;1; -0.004783; 0.001156; 1.723879; 5.162733; -0.810957
7970;0;-5.961638; -0.154011; -5.521511; 2.086893; 4.068078
7970;1; -5.943077; 0.001108; 1.723888; 5.162725; -0.810957
7980;0;-5.939699; -0.180504; -5.522465; 2.088102; 4.068078
